,Fold-change,p-value,%_group,%_rest,chromosome,start,end,p-bh,p-bonferroni
MEA1,0.8293535,0.0489260377250263,0.40860215053763443,0.4455882352941177,chr6,43011143,43016868,0.981840717599211,334.7030240769049
CAMK2G,1.1407063,0.7910768208784755,0.15268817204301074,0.12205882352941176,chr10,73812501,73874591,0.981840717599211,5411.756531629651
TRPT1,0.92043716,0.44953422000935045,0.12258064516129032,0.125,chr11,64223799,64226254,0.981840717599211,3075.2635990839663
STON2,0.99155384,0.5977351840007087,0.22580645161290322,0.21029411764705883,chr14,81260656,81436465,0.981840717599211,4089.106393748848
SMIM10,1.1073935,0.5109972745213612,0.12258064516129032,0.12205882352941176,chrX,134990991,134992473,0.981840717599211,3495.732355000632
BCKDHA,1.0105424,0.6621269605802025,0.2838709677419355,0.2735294117647059,chr19,41397808,41425002,0.981840717599211,4529.610537329165
ELK1,0.82758534,0.23959094568050282,0.1935483870967742,0.21323529411764705,chrX,47635521,47650604,0.981840717599211,1639.0416594003198
SIRT2,0.97963965,0.5449878722333781,0.14838709677419354,0.1411764705882353,chr19,38878555,38899862,0.981840717599211,3728.2620339485393
EIPR1,1.0701793,0.62355115922755,0.18924731182795698,0.17647058823529413,chr2,3188925,3377830,0.981840717599211,4265.713480275669
RPS15A,0.98136526,0.16594765879096796,1.0,1.0,chr16,18781295,18790383,0.981840717599211,1135.2479337890118
UAP1,1.0433904,0.7800351563009076,0.578494623655914,0.5676470588235294,chr1,162561506,162599842,0.981840717599211,5336.220504254508
SEPSECS,1.2183039,0.7919124372712432,0.14623655913978495,0.11764705882352941,chr4,25120014,25160550,0.981840717599211,5417.472983372574
GET1,0.9901212,0.6745408097142145,0.3225806451612903,0.3,chr21,39377698,39428528,0.981840717599211,4614.5336792549415
RAD23A,1.046717,0.6845357022894561,0.7032258064516129,0.6955882352941176,chr19,12945855,12953642,0.981840717599211,4682.908739362169
MGA,0.87333584,0.40180722584797823,0.1956989247311828,0.19558823529411765,chr15,41621134,41773081,0.981840717599211,2748.763232026019
RSU1,0.92068124,0.3584896156945357,0.14623655913978495,0.15735294117647058,chr10,16590611,16817463,0.981840717599211,2452.4274609663184
CDK8,1.0692677,0.5195211907748892,0.15483870967741936,0.15588235294117647,chr13,26254104,26405238,0.981840717599211,3554.044466091017
RBL1,1.0708215,0.6120643813599548,0.2021505376344086,0.19117647058823528,chr20,36996349,37095997,0.981840717599211,4187.132432883451
DNM1,0.8790698,0.31847827453416966,0.11612903225806452,0.13088235294117648,chr9,128191655,128255248,0.981840717599211,2178.7098760882545
CCDC174,1.1590135,0.9316163716998201,0.2817204301075269,0.22647058823529412,chr3,14651746,14672659,0.9862562053231925,6373.1875987984695
FGFRL1,1.1570581,0.7899246265443965,0.15698924731182795,0.1264705882352941,chr4,1009936,1026898,0.981840717599211,5403.874370190217
FBXO46,1.1937894,0.7498005360453589,0.12688172043010754,0.10294117647058823,chr19,45710629,45730896,0.981840717599211,5129.3854670863
ISY1,0.9260696,0.282752335640695,0.22365591397849463,0.2411764705882353,chr3,129127415,129161063,0.981840717599211,1934.3087281179946
HDAC5,1.0531093,0.7087870243072447,0.16774193548387098,0.14411764705882352,chr17,44076746,44123702,0.981840717599211,4848.812033285861
C7orf50,0.89536434,0.11749861134887157,0.5075268817204301,0.525,chr7,996986,1138260,0.981840717599211,803.8080002376304
CLPTM1L,0.92568153,0.3046463154313569,0.36129032258064514,0.3720588235294118,chr5,1317752,1345099,0.981840717599211,2084.0854438659126
MAN1A2,1.0595533,0.5999866302864633,0.26881720430107525,0.2647058823529412,chr1,117367449,117528872,0.981840717599211,4104.508537789695
IRF2BP2,1.1024771,0.9757573237577949,0.5741935483870968,0.5147058823529411,chr1,234604269,234610178,0.9938537668522915,6675.155851827075
NCL,0.9516384,0.2628593147428758,0.7462365591397849,0.7514705882352941,chr2,231453531,231483641,0.981840717599211,1798.2205721560135
C1orf50,0.8384695,0.3695601271577955,0.17204301075268819,0.17941176470588235,chr1,42767249,42779491,0.981840717599211,2528.160829886479
TBX1,1.3311006,0.9475750163921094,0.1827956989247312,0.125,chr22,19756703,19783593,0.9881175233924051,6482.36068713842
SPOP,0.8142128,0.1427956236995176,0.26021505376344084,0.28823529411764703,chr17,49598884,49678163,0.981840717599211,976.8648617283999
MTA2,0.936851,0.4130731651981124,0.16129032258064516,0.1661764705882353,chr11,62593214,62601865,0.981840717599211,2825.833523120287
SIGIRR,1.0655693,0.7674168042870766,0.4752688172043011,0.45441176470588235,chr11,405716,417455,0.981840717599211,5249.898358127891
HCFC1R1,1.0219244,0.5157497737909282,0.13118279569892474,0.12941176470588237,chr16,3022625,3024286,0.981840717599211,3528.24420250374
HDAC3,0.8665466,0.14164934031839316,0.3333333333333333,0.3573529411764706,chr5,141620876,141636849,0.981840717599211,969.0231371181276
UBL7,0.9960106,0.5938579642911654,0.15913978494623657,0.14852941176470588,chr15,74445977,74461182,0.981840717599211,4062.5823337158627
PRDX3,1.1284465,0.9702490586366441,0.6473118279569893,0.5926470588235294,chr10,119167720,119178812,0.9925240376711889,6637.473810133282
CETN3,0.8940727,0.17691791971632848,0.41935483870967744,0.43823529411764706,chr5,90392257,90409766,0.981840717599211,1210.295488779403
SLC35F6,1.1882708,0.8702988051547655,0.2129032258064516,0.17058823529411765,chr2,26764284,26781231,0.981840717599211,5953.714126063751
FUBP1,1.1475092,0.9362872798860992,0.46021505376344085,0.4088235294117647,chr1,77944055,77979110,0.9870694203718253,6405.141281700804
UROS,1.0937015,0.6880848233298795,0.17419354838709677,0.15735294117647058,chr10,125784980,125823258,0.981840717599211,4707.1882763997055
ZNF428,0.8902017,0.2907450512866755,0.3032258064516129,0.3029411764705882,chr19,43607224,43619629,0.981840717599211,1988.986895852147
NOLC1,1.01045,0.4752598019255758,0.432258064516129,0.41911764705882354,chr10,102152176,102163871,0.981840717599211,3251.2523049728643
PRPF38B,1.0361239,0.655249122119578,0.4666666666666667,0.4470588235294118,chr1,108692310,108702928,0.981840717599211,4482.559244420033
SMAD2,0.88827777,0.321471710640872,0.21935483870967742,0.22794117647058823,chr18,47808957,47931146,0.981840717599211,2199.1879724942055
CPSF7,1.087632,0.7504075972343993,0.23010752688172043,0.20294117647058824,chr11,61402641,61430031,0.981840717599211,5133.538372680526
RBM15B,0.84762734,0.4171526971124596,0.10752688172043011,0.11323529411764706,chr3,51391285,51397908,0.981840717599211,2853.7416009463363
RAB11B,0.9927992,0.6586612419662259,0.21935483870967742,0.2,chr19,8389981,8404434,0.981840717599211,4505.901556290952
IPO5,1.0524344,0.6735243829348911,0.546236559139785,0.5338235294117647,chr13,97953658,98024296,0.981840717599211,4607.58030365759
FAR1,1.0550424,0.7385041404699253,0.4064516129032258,0.38676470588235295,chr11,13668668,13732346,0.981840717599211,5052.106824954759
ITPKA,1.0610704,0.6195720950152959,0.33978494623655914,0.3352941176470588,chr15,41493393,41503551,0.981840717599211,4238.492701999639
ETFRF1,0.94648427,0.45757388620003153,0.21505376344086022,0.21470588235294116,chr12,25195216,25209645,0.981840717599211,3130.2629554944156
BLOC1S1,0.84895647,0.022257320958359715,0.5118279569892473,0.5588235294117647,chr12,55716037,55720087,0.981840717599211,152.2623326761388
FSCN1,0.897345,0.17377112929238336,0.5827956989247312,0.5911764705882353,chr7,5592816,5606655,0.981840717599211,1188.7682954891945
ARHGAP4,1.1292905,0.6857314204499387,0.18064516129032257,0.1661764705882353,chrX,153907367,153934999,0.981840717599211,4691.088647298031
C17orf49,1.108292,0.7908414480925385,0.25806451612903225,0.2323529411764706,chr17,7014495,7017525,0.981840717599211,5410.146346401056
SLC25A39,1.0364407,0.7298481644571679,0.5935483870967742,0.5588235294117647,chr17,44319625,44324870,0.981840717599211,4992.891293051486
CNTRL,0.87677926,0.2765386343727008,0.3204301075268817,0.32794117647058824,chr9,121074753,121177610,0.981840717599211,1891.8007977436464
ZNF680,0.9995482,0.5676607878332415,0.16344086021505377,0.15588235294117647,chr7,64519878,64563075,0.981840717599211,3883.367449567205
FYTTD1,0.97200066,0.4145265547948833,0.46021505376344085,0.4588235294117647,chr3,197737179,197787596,0.981840717599211,2835.776161351797
SLC39A8,1.053473,0.6289966275962171,0.14193548387096774,0.12941176470588237,chr4,102251080,102431258,0.981840717599211,4302.965929385721
SLK,0.97001415,0.619468121750429,0.2537634408602151,0.23529411764705882,chr10,103967140,104029233,0.981840717599211,4237.781420894685
EIF4EBP2,0.91240466,0.21744098206312806,0.44516129032258067,0.47058823529411764,chr10,70404145,70428618,0.981840717599211,1487.5137582938592
TCAIM,0.9821884,0.43824957358805217,0.2752688172043011,0.28088235294117647,chr3,44338119,44409451,0.981840717599211,2998.065332915865
ORAI2,1.2225327,0.8249416101092251,0.21935483870967742,0.18970588235294117,chr7,102433106,102456825,0.981840717599211,5643.425554757208
FKBP8,1.0644487,0.8277423949902865,0.6903225806451613,0.6661764705882353,chr19,18531751,18544077,0.981840717599211,5662.585724128549
BRD4,1.1089245,0.9427818004544882,0.5182795698924731,0.45588235294117646,chr19,15235519,15332545,0.9872768264285571,6449.570296909154
ZNF267,1.0073682,0.620161113487403,0.15913978494623657,0.14558823529411766,chr16,31873807,31917357,0.981840717599211,4242.522177367324
NORAD,1.109872,0.961666974392867,0.7204301075268817,0.663235294117647,chr20,36045618,36051018,0.9904949382872703,6578.763771821603
ACSS2,0.8369468,0.03322146426949456,0.3139784946236559,0.37058823529411766,chr20,34872146,34927962,0.981840717599211,227.26803706761228
MRFAP1,0.95371646,0.128131980318354,0.7548387096774194,0.7279411764705882,chr4,6640091,6642745,0.981840717599211,876.5508773578597
ADGRV1,1.0967724,0.7519074223772511,0.2752688172043011,0.2485294117647059,chr5,90529344,91164437,0.981840717599211,5143.798676482775
MGST1,0.9628318,0.4923050397543463,0.31827956989247314,0.31029411764705883,chr12,16347142,16609259,0.981840717599211,3367.8587769594833
CLIP1,0.9213175,0.26517954002421906,0.27741935483870966,0.29705882352941176,chr12,122271432,122422669,0.981840717599211,1814.0932333056826
PARN,0.76595473,0.10833258651096911,0.17849462365591398,0.21764705882352942,chr16,14435700,14632728,0.981840717599211,741.1032243215396
OIP5,1.033442,0.5736274065628097,0.18064516129032257,0.17352941176470588,chr15,41309273,41332591,0.981840717599211,3924.1850882961817
ZNRD2,0.9455467,0.6947162891192138,0.3419354838709677,0.3058823529411765,chr11,65570460,65573942,0.981840717599211,4752.554133864542
LYPLA2,0.90221196,0.4060008820246,0.16344086021505377,0.17058823529411765,chr1,23791145,23795539,0.981840717599211,2777.4520339302885
PFKM,1.2605257,0.895410436400812,0.18064516129032257,0.13529411764705881,chr12,48105139,48146404,0.9822189202040028,6125.502795417955
R3HDM4,0.97919524,0.3442482946593556,0.3956989247311828,0.4102941176470588,chr19,896503,913245,0.981840717599211,2355.0025837646517
ZMYND19,1.0355811,0.6498376288166087,0.210752688172043,0.19558823529411765,chr9,137582081,137590512,0.981840717599211,4445.53921873442
RRP12,0.8399075,0.42423293226115494,0.12258064516129032,0.1264705882352941,chr10,97356358,97426076,0.981840717599211,2902.177489598561
ARL16,0.70717806,0.167311474471889,0.13763440860215054,0.1661764705882353,chr17,81681187,81683797,0.981840717599211,1144.5777968621926
STUB1,0.9432118,0.1546029906219208,0.4838709677419355,0.5176470588235295,chr16,680224,682870,0.981840717599211,1057.6390588445602
GNPNAT1,0.91489404,0.4038498126450135,0.24516129032258063,0.2485294117647059,chr14,52775193,52791668,0.981840717599211,2762.7365683045373
NGDN,1.0339231,0.7211429090103831,0.16344086021505377,0.1411764705882353,chr14,23469689,23509862,0.981840717599211,4933.338640540031
GMPR,0.7777819,0.07768915547875745,0.21505376344086022,0.25882352941176473,chr6,16238587,16295549,0.981840717599211,531.4715126301797
PRKCA,1.0940129,0.6717178745413237,0.25161290322580643,0.23529411764705882,chr17,66302613,66810743,0.981840717599211,4595.221979737195
STX17,0.9326948,0.45887348654047816,0.2,0.19705882352941176,chr9,99906654,99974534,0.981840717599211,3139.153521423411
ARHGEF12,1.0779058,0.8915489104286582,0.36129032258064514,0.31176470588235294,chr11,120336413,120489937,0.981840717599211,6099.086096242451
KPNA1,0.98521817,0.40191281165237885,0.16989247311827957,0.17794117647058824,chr3,122421902,122514945,0.981840717599211,2749.4855445139237
KLC1,1.0027678,0.6839209320584831,0.16559139784946236,0.1426470588235294,chr14,103561896,103714249,0.981840717599211,4678.703096212083
COPB2,0.9348572,0.21091567280223839,0.5182795698924731,0.5352941176470588,chr3,139353946,139389736,0.981840717599211,1442.874117640113
CDKN3,1.1071291,0.7271632238890818,0.34623655913978496,0.3191176470588235,chr14,54396849,54420218,0.981840717599211,4974.523614625209
RFC2,0.9729613,0.4637869405744369,0.5096774193548387,0.513235294117647,chr7,74231499,74254458,0.981840717599211,3172.766460469723
CSTF2,0.90730035,0.4444972484982434,0.11827956989247312,0.12205882352941176,chrX,100820359,100841520,0.981840717599211,3040.805676976483
NANS,1.1086775,0.9778485648693991,0.6623655913978495,0.5735294117647058,chr9,98056732,98083077,0.9941033435143779,6689.462032271559
SP1,0.842401,0.26964048907071014,0.221505376344086,0.23529411764705882,chr12,53380176,53416446,0.981840717599211,1844.6105857327282
RRP15,0.92012006,0.2962259040611199,0.25591397849462366,0.2735294117647059,chr1,218285293,218337983,0.981840717599211,2026.4814096821215
ZCCHC24,0.8155064,0.3789385741335045,0.1032258064516129,0.11323529411764706,chr10,79382325,79445624,0.981840717599211,2592.3187856473046
EFR3A,1.2207724,0.8057637357742282,0.14193548387096774,0.11176470588235295,chr8,131904093,132013642,0.981840717599211,5512.229716431495
BAG5,0.89488375,0.3206571183362335,0.14838709677419354,0.16470588235294117,chr14,103556545,103562657,0.981840717599211,2193.6153465381735
GPAT4,0.9820175,0.46581177735401524,0.18924731182795698,0.19264705882352942,chr8,41577187,41625001,0.981840717599211,3186.6183688788183
PSMD10,1.1177856,0.8981717642094234,0.3333333333333333,0.2911764705882353,chrX,108084207,108091549,0.9827883939470033,6144.393038956665
EXTL2,0.87501985,0.2841079404948907,0.1913978494623656,0.2073529411764706,chr1,100872372,100895179,0.981840717599211,1943.5824209255472
ZNF581,1.3046634,0.9794497133315792,0.24086021505376345,0.17058823529411765,chr19,55635459,55645623,0.994431590059151,6700.4154889013325
NCBP3,0.9858056,0.6012164908224633,0.25161290322580643,0.23823529411764705,chr17,3802158,3846246,0.981840717599211,4112.922013716471
NSD2,1.1621696,0.8791140534558148,0.47096774193548385,0.4514705882352941,chr4,1871393,1982207,0.981840717599211,6014.019239691229
RMI1,0.8342344,0.4195336164397859,0.15698924731182795,0.1588235294117647,chr9,83980798,84004074,0.981840717599211,2870.029470064575
GLA,0.9110469,0.4839963328252259,0.1870967741935484,0.18382352941176472,chrX,101393273,101408012,0.981840717599211,3311.0189128573707
DYNLT1,0.98922485,0.42776454034635025,0.5806451612903226,0.5705882352941176,chr6,158636474,158644743,0.981840717599211,2926.337220509382
BRWD1,1.0282114,0.849218061175998,0.4967741935483871,0.43676470588235294,chr21,39184176,39321559,0.981840717599211,5809.500756505002
EIF5B,0.96156627,0.2660448324195024,0.7419354838709677,0.7397058823529412,chr2,99337371,99401326,0.981840717599211,1820.0126985818158
FASN,0.99220276,0.6634562978666493,0.44516129032258067,0.4294117647058823,chr17,82078338,82098294,0.981840717599211,4538.704533705748
IFITM2,0.99703324,0.3781080989958207,0.8387096774193549,0.8147058823529412,chr11,303655,309397,0.981840717599211,2586.6375052304093
FLII,0.7906895,0.22777384737229195,0.15483870967741936,0.18235294117647058,chr17,18244815,18258738,0.981840717599211,1558.2008898738493
SUPT6H,0.9380537,0.36643941770854205,0.2989247311827957,0.3058823529411765,chr17,28662198,28702679,0.981840717599211,2506.8120565441363
MOB1A,1.1741024,0.9818625081976861,0.589247311827957,0.5294117647058824,chr2,74152528,74178898,0.9948656583949473,6716.92141858037
PRKAR2A,1.0137267,0.729125438785763,0.5225806451612903,0.48970588235294116,chr3,48744597,48847874,0.981840717599211,4987.947126733405
LCP2,0.90815073,0.3533022701659203,0.1978494623655914,0.2088235294117647,chr5,170246233,170297815,0.981840717599211,2416.9408302050606
PTTG1,1.0184215,0.5277465061297402,0.7677419354838709,0.7720588235294118,chr5,160421855,160428739,0.981840717599211,3610.3138484335523
RHAG,0.9683298,0.3050924301222839,0.8258064516129032,0.8323529411764706,chr6,49605175,49636839,0.981840717599211,2087.137314466544
DCXR,1.0026386,0.3752404006414015,0.6946236559139785,0.7014705882352941,chr17,82035136,82037709,0.981840717599211,2567.0195807878276
CD37,1.0256133,0.544482881409902,0.10967741935483871,0.10588235294117647,chr19,49335171,49343335,0.981840717599211,3724.8073917251395
TSFM,1.2679704,0.9788980710003293,0.33763440860215055,0.2661764705882353,chr12,57782761,57808071,0.9941991269151723,6696.641703713253
C1orf43,0.8747011,0.045904705595970804,0.524731182795699,0.5617647058823529,chr1,154206696,154220637,0.981840717599211,314.0340909820363
PSMG4,0.9588108,0.2576623432965251,0.6473118279569893,0.6426470588235295,chr6,3231403,3303373,0.981840717599211,1762.6680904915281
CDC16,0.9328398,0.391565632944232,0.2989247311827957,0.3014705882352941,chr13,114234887,114272723,0.981840717599211,2678.7004949714915
